order_id,date,customer_name,city,product,quantity,price
2738,2024-05-05,Usman,Karachi,Printer,4,15000.0
2739,2024-05-28,Hamza,Karachi,Monitor,4,15000.0
2740,2024-07-08,Hamza,Faisalabad,Mouse,5,45000.0
2741,2024-04-05,Hina,Rawalpindi,Monitor,4,120000.0
2742,2024-03-14,Bilal,Islamabad,Headphones,4,2000.0
2743,2025-01-16,Hina ,Rawalpindi,Keyboard,4,15000.0
2744,2024-04-09,Ahmed,Karachi,Monitor,3,15000.0
2745,2025-01-26,Usman,Multan,Mouse,4,5000.0
2746,2024-07-23,Bilal,Multan,Monitor,3,45000.0
2747,2025-01-14,Sara,Faisalabad,Laptop,4,5000.0
2748,2024-10-06,Bilal,Islamabad,Laptop,2,8000.0
2749,2024-05-09,Ali,Karachi,Mouse,2,8000.0
2750,2024-06-27,Usman,Rawalpindi,Headphones,1,8000.0
2751,2024-04-13,Zain,Faisalabad,Monitor,1,15000.0
2752,2024-09-07,Ali,Faisalabad,Monitor,5,120000.0
2753,2024-05-20,Fatima,Lahore,Mouse,5,5000.0
2754,2024-08-30,Zain,Rawalpindi,Headphones,3,15000.0
2755,2025-01-14,Hina,Rawalpindi,Laptop,5,45000.0
2756,2024-05-11,Fatima,Faisalabad,Laptop,2,45000.0
2757,2024-04-27,Ali,Faisalabad,Mouse,3,45000.0
2758,2024-07-02,Hina,Rawalpindi,Headphones,1,45000.0
2759,2025-01-04,Sara,Karachi,Printer,4,5000.0
2760,2024-02-19,Bilal,Islamabad,Monitor,1,5000.0
2761,2024-08-14,Ayesha,Lahore,Keyboard,4,45000.0
2762,2024-07-08,Ali,Lahore,Monitor,2,15000.0
2763,2024-04-30,Usman,Rawalpindi,Monitor,3,2000.0
2764,2024-01-27,Zain,Lahore,Headphones,1,8000.0
2765,2024-05-28,Zain,Rawalpindi,Monitor,1,45000.0
2766,2024-03-09,Ayesha,Faisalabad,Headphones,4,5000.0
2767,2024-12-20,Usman,Karachi,Laptop,5,2000.0
2768,2024-10-11,Usman,Lahore,Printer,4,15000.0
2769,2024-10-23,Hina,Karachi,Monitor,4,8000.0
2770,2024-10-01,Hamza,Multan,Laptop,5,8000.0
2771,2024-08-28,Usman,Lahore,Keyboard,4,2000.0
2772,2024-11-15,Ahmed,Faisalabad,Monitor,3,8000.0
2773,2025-01-24,Hina,Lahore,Keyboard,2,120000.0
2774,2024-04-05,Bilal,Islamabad,Mouse,1,2000.0
2775,2024-07-23,Ali,Rawalpindi,Printer,1,120000.0
2776,2024-08-02,Hamza,Rawalpindi,Keyboard,3,5000.0
2777,2024-12-10,Ahmed,Islamabad,Mouse,2,8000.0
2778,2024-06-20,Fatima,Islamabad,Laptop,1,45000.0
2779,2024-07-22,Ali,Lahore,Monitor,2,8000.0
2780,2025-01-01,Hina,Lahore,Mouse,2,5000.0
2781,2024-09-15,Hamza,Lahore,Mouse,1,5000.0
2782,2024-10-22,Sara,Lahore,Keyboard,3,5000.0
2783,2024-01-10,Hina,Islamabad,Monitor,5,5000.0
2784,2024-04-10,Hina,Rawalpindi,Monitor,4,2000.0
2785,2024-05-03,Ayesha,Lahore,Monitor,5,45000.0
2786,2024-04-19,Hamza,Karachi,Mouse,4,45000.0
2787,2024-12-19,Bilal,Rawalpindi,Printer,3,8000.0
2788,2025-01-08,Ahmed,Karachi,Monitor,1,120000.0
2789,2024-06-18,Bilal,Faisalabad,Monitor,1,5000.0
2790,2024-10-01,Fatima,Lahore,Keyboard,5,15000.0
2791,2024-04-18,Ahmed,Rawalpindi,Headphones,4,8000.0
2792,2024-09-05,Fatima,Faisalabad,Mouse,3,5000.0
2793,2024-10-15,Zain,Islamabad,Keyboard,1,5000.0
2794,2024-05-23,Hamza,Islamabad,Printer,2,5000.0
2795,2024-12-05,Sara,Karachi,Headphones,5,5000.0
2796,2024-04-14,Sara,Faisalabad,Monitor,4,5000.0
2797,2024-01-09,Usman,Multan,Laptop,1,8000.0
2798,2024-08-21,Usman,Rawalpindi,Printer,1,15000.0
2799,2024-06-12,Ali,Lahore,Headphones,3,120000.0
2800,2024-09-02,Fatima,Rawalpindi,Monitor,3,
2801,2024-04-15,Ayesha,Faisalabad,Laptop,4,45000.0
2802,2024-08-06,Ahmed,Multan,Headphones,5,5000.0
2803,2024-06-27,Sara,Multan,Headphones,4,2000.0
2804,2024-10-31,Sara,Lahore,Headphones,2,2000.0
2805,2024-02-11,Sara,Karachi,Printer,4,15000.0
2806,2024-03-11,Fatima,Multan,Mouse,4,5000.0
2807,2024-12-01,Ahmed,Lahore,Monitor,2,45000.0
2808,2024-09-13,Ayesha,Multan,Laptop,2,2000.0
2809,2024-09-30,Zain,Karachi,Mouse,3,45000.0
2810,2024-06-27,Ayesha,Lahore,Mouse,1,5000.0
2811,2024-09-26,Fatima,Multan,Keyboard,3,2000.0
2812,2024-05-31,Ayesha,Faisalabad,Mouse,1,5000.0
2813,2024-03-22,Usman,Faisalabad,Headphones,2,8000.0
2814,2024-04-28,Bilal,Islamabad,Keyboard,2,15000.0
2815,2024-04-30,Hamza,Lahore,Laptop,4,8000.0
2816,2024-02-26,Sara,Rawalpindi,Headphones,1,2000.0
2817,2024-10-05,Ali,Karachi,Laptop,1,45000.0
2818,2024-05-02,Bilal,Multan,Printer,1,8000.0
2819,2024-10-05,Zain,Faisalabad,Keyboard,4,8000.0
2820,2024-09-25,Ayesha,Karachi,Printer,4,2000.0
2821,2024-05-23,Zain ,Faisalabad,Laptop,5,45000.0
2822,2024-01-23,Usman,Faisalabad,Mouse,1,120000.0
2823,2024-01-15,Hamza,Islamabad,Headphones,4,120000.0
2824,2024-10-21,Bilal,Rawalpindi,Laptop,5,8000.0
2825,2024-01-01,Fatima,Islamabad,Mouse,5,120000.0
2826,2024-03-28,Usman,Faisalabad,Laptop,4,15000.0
2827,2025-01-15,Hina,Lahore,Keyboard,4,2000.0
2828,2024-01-31,Sara,Rawalpindi,Headphones,1,5000.0
2829,2024-06-27,Hina,Islamabad,Keyboard,2,2000.0
2830,2024-05-12,Usman,Lahore,Monitor,3,45000.0
2831,2024-05-04,Ayesha,Faisalabad,Keyboard,2,120000.0
2832,2024-04-25,Zain,Multan,Keyboard,2,45000.0
2833,2024-10-29,Bilal,Faisalabad,Headphones,5,45000.0
2834,2024-03-02,Ahmed,Islamabad,Keyboard,5,120000.0
2835,2024-11-10,Ahmed,Rawalpindi,Headphones,2,120000.0
2836,2024-12-09,Ahmed,Karachi,Laptop,4,120000.0
2837,2024-09-05,Hamza,Rawalpindi,Laptop,2,8000.0
2838,2024-04-11,Ali,Lahore,Keyboard,5,5000.0
2839,2024-03-03,Sara,Rawalpindi,Headphones,3,5000.0
2840,2024-02-15,Ayesha,Lahore,Keyboard,1,15000.0
2841,2024-02-21,Sara,Lahore,Laptop,2,2000.0
2842,2024-08-04,Fatima,Multan,Mouse,4,120000.0
2843,2024-07-09,Sara,Lahore,Printer,4,5000.0
2844,2024-03-10,Hamza ,Faisalabad,Mouse,4,5000.0
2845,2024-07-29,Ahmed,Faisalabad,Mouse,5,8000.0
2846,2024-07-17,Ayesha,Islamabad,Monitor,2,45000.0
2847,2024-11-30,Hina,Rawalpindi,Mouse,2,120000.0
2848,2024-04-21,Fatima,Islamabad,Monitor,3,15000.0
2849,2024-08-30,Hina,Rawalpindi,Keyboard,4,45000.0
2850,2024-01-18,Ayesha,Islamabad,Mouse,2,120000.0
2851,2024-08-13,Hamza,Karachi,Headphones,1,2000.0
2852,2024-06-10,Bilal,Faisalabad,Printer,5,5000.0
2853,2024-08-17,Sara,Karachi,Monitor,1,45000.0
2854,2024-01-31,Ayesha,Faisalabad,Printer,5,5000.0
2855,2024-10-20,Ayesha,Rawalpindi,Mouse,5,2000.0
2856,2024-09-17,Sara,Islamabad,Keyboard,5,15000.0
2857,2024-12-10,Hamza,Rawalpindi,Monitor,1,8000.0
2858,2024-03-23,Hamza,Islamabad,Monitor,4,120000.0
2859,2024-08-23,Zain,Karachi,Headphones,2,45000.0
2860,2024-11-18,Ahmed,Karachi,Headphones,4,2000.0
2861,2024-10-26,Ahmed,Lahore,Laptop,3,15000.0
2862,2024-04-15,Hamza,Karachi,Mouse,2,45000.0
2863,2024-06-27,Ali,Faisalabad,Headphones,4,120000.0
2864,2025-01-05,Hamza,Islamabad,Headphones,3,120000.0
2865,2024-04-04,Hina,Rawalpindi,Keyboard,1,5000.0
2866,2024-11-27,Sara,Rawalpindi,Monitor,5,5000.0
2867,2024-01-10,Bilal ,Rawalpindi,Keyboard,2,15000.0
2868,2024-12-25,Ahmed,Rawalpindi,Keyboard,5,15000.0
2869,2024-12-27,Usman,Lahore,Keyboard,4,45000.0
2870,2024-01-03,Ayesha,Rawalpindi,Printer,1,45000.0
2871,2024-05-08,Usman,Faisalabad,Monitor,3,2000.0
2872,2024-01-23,Fatima,Islamabad,Laptop,4,15000.0
2873,2024-12-27,Sara,Rawalpindi,Printer,5,15000.0
2874,2024-01-29,Hamza,Lahore,Monitor,2,120000.0
2875,2024-04-23,Ali,Karachi,Headphones,5,120000.0
2876,2024-06-25,Ayesha,Lahore,Laptop,5,8000.0
2877,2024-05-06,Ayesha,Lahore,Laptop,2,8000.0
2878,2024-02-14,Ali,Multan,Mouse,4,5000.0
2879,2024-05-07,Sara,Lahore,Headphones,4,45000.0
2880,2024-01-21,Sara,Multan,Laptop,4,8000.0
2881,2024-09-03,Sara,Karachi,Mouse,1,15000.0
2882,2024-01-03,Ayesha,Lahore,Keyboard,5,15000.0
2883,2024-12-03,Hina,Karachi,Monitor,1,8000.0
2884,2024-10-12,Ahmed,Rawalpindi,Headphones,1,15000.0
2885,2025-01-25,Hamza,Rawalpindi,Mouse,3,2000.0
2886,2024-09-13,Hamza,Rawalpindi,Keyboard,3,8000.0
2887,2024-01-25,Zain,Multan,Keyboard,2,15000.0
2888,2024-08-04,Bilal,Lahore,Monitor,1,8000.0
2889,2024-03-27,Hina,Faisalabad,Mouse,4,15000.0
2890,2024-12-04,Bilal ,Islamabad,Monitor,4,45000.0
2891,2024-09-07,Ali,Karachi,Printer,4,2000.0
2892,2025-01-28,Hamza,Faisalabad,Headphones,4,120000.0
2893,2024-09-19,Ayesha,Karachi,Mouse,2,15000.0
2894,2024-11-20,Ali,Multan,Monitor,2,15000.0
2895,2024-07-24,Hamza,Islamabad,Mouse,5,15000.0
2896,2024-08-03,Fatima,Islamabad,Printer,5,2000.0
2897,2024-01-07,Hina,Faisalabad,Keyboard,4,45000.0
2898,2024-11-27,Ayesha,Multan,Mouse,1,2000.0
2899,2024-04-28,Bilal,Rawalpindi,Printer,4,120000.0
2900,2024-12-24,Bilal,Multan,Keyboard,2,120000.0
2901,2024-03-21,Ali,Islamabad,Monitor,5,2000.0
2902,2024-07-07,Bilal,Karachi,Printer,5,5000.0
2903,2024-12-12,Ayesha,Lahore,Laptop,5,5000.0
2904,2024-05-22,Hamza,Islamabad,Keyboard,1,45000.0
2905,2024-04-12,Sara,Faisalabad,Keyboard,1,
2906,2024-07-12,Zain,Lahore,Printer,2,15000.0
2907,2024-07-14,Bilal,Rawalpindi,Monitor,4,2000.0
2908,2024-10-23,Ayesha,Multan,Keyboard,4,5000.0
2909,2024-04-11,Fatima,Multan,Headphones,3,2000.0
2910,2024-04-24,Bilal,Faisalabad,Keyboard,1,8000.0
2911,2024-05-29,Ahmed,Islamabad,Headphones,2,45000.0
2912,2024-10-31,Bilal,Faisalabad,Mouse,5,45000.0
2913,2024-12-30,Bilal,Lahore,Headphones,1,15000.0
2914,2024-05-20,Usman,Islamabad,Laptop,2,15000.0
2915,2024-01-05,Ayesha,Faisalabad,Headphones,4,45000.0
2916,2024-10-25,Zain,Rawalpindi,Printer,2,120000.0
2917,2024-02-16,Ahmed,Faisalabad,Keyboard,1,5000.0
2918,2024-03-19,Fatima,Karachi,Mouse,2,8000.0
2919,2024-08-24,Sara,Islamabad,Keyboard,5,15000.0
2920,2025-01-23,Hamza,Rawalpindi,Printer,3,5000.0
2921,2025-01-31,Hamza,Karachi,Monitor,2,2000.0
2922,2024-05-05,Zain,Lahore,Mouse,1,15000.0
2923,2025-02-04,Sara,Karachi,Printer,5,120000.0
2924,2024-01-23,Ahmed,Islamabad,Printer,4,120000.0
2925,2024-03-26,Fatima,Faisalabad,Laptop,2,8000.0
2926,2025-01-13,Bilal,Karachi,Laptop,2,45000.0
2927,2024-06-16,Ayesha,Rawalpindi,Monitor,1,8000.0
2928,2024-06-26,Bilal,Karachi,Monitor,5,2000.0
2929,2024-07-07,Hamza,Multan,Laptop,2,2000.0
2930,2024-08-21,Ali,Lahore,Laptop,4,45000.0
2931,2024-06-01,Ayesha,Islamabad,Keyboard,1,120000.0
2932,2024-05-23,Fatima,Multan,Printer,4,2000.0
2933,2024-06-28,Hina,Rawalpindi,Monitor,3,8000.0
2934,2025-01-23,Hamza,Karachi,Laptop,2,120000.0
2935,2024-04-22,Ayesha,Karachi,Mouse,1,8000.0
2936,2024-08-03,Hina,Islamabad,Keyboard,4,2000.0
2937,2024-10-04,Sara,Lahore,Keyboard,5,45000.0
2938,2024-07-18,Hina,Karachi,Printer,4,15000.0
2939,2024-01-19,Hina,Islamabad,Headphones,2,15000.0
2940,2024-02-03,Usman,Islamabad,Printer,1,8000.0
2941,2024-12-14,Hina,Rawalpindi,Headphones,5,5000.0
2942,2024-01-09,Ali,Lahore,Keyboard,2,2000.0
2943,2024-08-22,Hamza,Rawalpindi,Monitor,5,120000.0
2944,2024-11-15,Ali,Rawalpindi,Printer,2,8000.0
2945,2024-04-14,Ali,Islamabad,Keyboard,1,15000.0
2946,2024-07-12,Zain,Rawalpindi,Laptop,5,120000.0
2947,2024-09-14,Sara,Faisalabad,Mouse,2,120000.0
2948,2024-01-22,Ali,Faisalabad,Printer,4,8000.0
2949,2024-10-07,Ali,Rawalpindi,Monitor,5,8000.0
2950,2024-05-05,Hamza,Rawalpindi,Monitor,5,45000.0
2951,2024-02-16,Usman,Multan,Keyboard,2,45000.0
2952,2025-01-01,Ali,Lahore,Printer,5,15000.0
2953,2024-07-01,Ayesha,Islamabad,Printer,4,2000.0
2954,2024-07-18,Ahmed,Lahore,Printer,1,2000.0
2955,2024-06-04,Ali,Faisalabad,Monitor,3,45000.0
2956,2024-10-10,Ahmed,Multan,Printer,5,5000.0
2957,2024-02-25,Usman,Multan,Mouse,2,2000.0
2958,2024-05-19,Ayesha,Karachi,Laptop,4,5000.0
2959,2024-03-26,Hina,Faisalabad,Printer,4,8000.0
2960,2024-10-05,Usman,Rawalpindi,Mouse,5,5000.0
2961,2024-04-09,Ayesha,Multan,Keyboard,3,
2962,2024-12-31,Bilal,Islamabad,Mouse,4,8000.0
2963,2024-05-23,Sara,Rawalpindi,Keyboard,3,2000.0
2964,2024-10-04,Fatima,Multan,Keyboard,4,8000.0
2965,2024-08-31,Usman,Lahore,Printer,2,2000.0
2966,2024-11-03,Bilal,Rawalpindi,Keyboard,4,45000.0
2967,2024-10-28,Ahmed,Faisalabad,Laptop,2,5000.0
2968,2024-06-17,Bilal,Rawalpindi,Headphones,5,5000.0
2969,2024-01-19,Hina,Faisalabad,Keyboard,4,45000.0
2970,2025-01-22,Ahmed ,Multan,Mouse,4,15000.0
2971,2024-04-06,Hamza,Multan,Keyboard,3,15000.0
2972,2024-06-17,Ayesha,Lahore,Laptop,5,15000.0
2973,2024-11-11,Ali,Rawalpindi,Laptop,2,5000.0
2974,2024-04-03,Hina,Multan,Monitor,3,5000.0
2975,2024-06-11,Zain,Rawalpindi,Keyboard,3,45000.0
2976,2024-11-20,Ali,Faisalabad,Keyboard,3,45000.0
2977,2024-08-17,Ayesha,Lahore,Laptop,3,2000.0
2978,2024-09-09,Bilal ,Faisalabad,Headphones,3,8000.0
2979,2024-06-03,Ayesha,Faisalabad,Printer,5,8000.0
2980,2024-01-10,Ahmed,Rawalpindi,Keyboard,3,45000.0
2981,2024-07-03,Bilal,Karachi,Laptop,2,120000.0
2982,2024-01-04,Fatima,Islamabad,Monitor,2,5000.0
2983,2024-03-03,Ahmed,Islamabad,Monitor,5,
2984,2024-10-08,Ahmed,Faisalabad,Laptop,4,45000.0
2985,2024-11-23,Ahmed,Karachi,Monitor,5,120000.0
2986,2024-12-11,Ahmed,Rawalpindi,Monitor,5,120000.0
2987,2024-12-05,Hamza,Rawalpindi,Printer,4,2000.0
2988,2024-04-22,Ali,Faisalabad,Monitor,5,120000.0
2989,2024-12-18,Fatima,Faisalabad,Printer,3,8000.0
2990,2024-11-12,Sara,Karachi,Printer,2,2000.0
2991,2024-01-13,Hamza,Lahore,Headphones,5,45000.0
2992,2024-01-24,Hina,Islamabad,Keyboard,3,15000.0
2993,2024-01-12,Hina,Islamabad,Monitor,1,45000.0
2994,2024-07-04,Bilal,Multan,Laptop,4,2000.0
2995,2024-09-28,Zain,Faisalabad,Mouse,1,2000.0
2996,2024-02-20,Hina,Lahore,Monitor,4,8000.0
2997,2024-04-22,Ayesha,Islamabad,Printer,5,120000.0
2998,2024-06-10,Hamza ,Karachi,Headphones,4,5000.0
2999,2024-05-26,Ali,Lahore,Headphones,2,8000.0
3000,2024-07-16,Sara,Faisalabad,Keyboard,5,2000.0
3001,2024-04-13,Bilal,Rawalpindi,Headphones,2,8000.0
3002,2024-05-10,Zain,Karachi,Printer,5,2000.0
3003,2024-10-20,Ali ,Multan,Printer,2,5000.0
3004,2024-11-11,Usman,Lahore,Keyboard,1,15000.0
3005,2024-02-05,Sara,Multan,Printer,2,2000.0
3006,2024-11-03,Ali,Lahore,Keyboard,2,15000.0
3007,2024-10-14,Sara,Multan,Laptop,4,15000.0
3008,2024-02-02,Ali,Karachi,Monitor,2,15000.0
3009,2024-01-03,Usman,Islamabad,Mouse,2,
3010,2024-11-28,Ali ,Karachi,Headphones,5,45000.0
3011,2024-12-15,Ahmed,Multan,Headphones,5,15000.0
3012,2024-03-24,Fatima,Islamabad,Keyboard,2,8000.0
3013,2024-06-27,Sara,Faisalabad,Mouse,2,45000.0
3014,2024-04-02,Hina,Lahore,Keyboard,4,15000.0
3015,2024-11-11,Bilal,Islamabad,Keyboard,5,15000.0
3016,2024-11-03,Ayesha,Rawalpindi,Keyboard,4,120000.0
3017,2025-01-10,Zain,Faisalabad,Mouse,1,45000.0
3018,2024-06-04,Sara,Faisalabad,Monitor,5,120000.0
3019,2024-11-05,Hina,Islamabad,Monitor,3,45000.0
3020,2025-01-06,Hina,Karachi,Headphones,2,45000.0
3021,2024-05-02,Ahmed,Rawalpindi,Printer,4,15000.0
3022,2024-05-19,Ahmed,Rawalpindi,Keyboard,2,120000.0
3023,2024-10-19,Hamza,Karachi,Keyboard,5,45000.0
3024,2024-04-11,Ahmed,Multan,Laptop,5,8000.0
3025,2024-08-27,Hina,Multan,Monitor,2,15000.0
3026,2024-12-01,Ahmed,Islamabad,Headphones,3,15000.0
3027,2024-02-20,Zain,Rawalpindi,Laptop,3,15000.0
3028,2024-01-23,Hina,Faisalabad,Laptop,3,8000.0
3029,2024-04-30,Ahmed,Rawalpindi,Mouse,3,15000.0
3030,2024-01-14,Hamza,Islamabad,Laptop,1,120000.0
3031,2024-03-28,Sara,Faisalabad,Laptop,3,15000.0
3032,2024-08-25,Fatima,Multan,Headphones,2,2000.0
3033,2025-01-21,Fatima,Rawalpindi,Laptop,4,5000.0
3034,2024-10-30,Ali,Karachi,Printer,4,5000.0
3035,2024-01-06,Hamza,Rawalpindi,Keyboard,2,120000.0
3036,2024-03-21,Zain,Lahore,Monitor,1,2000.0
3037,2024-02-16,Ali,Multan,Monitor,3,8000.0
3038,2024-02-11,Sara,Multan,Keyboard,2,8000.0
3039,2024-07-30,Sara,Multan,Mouse,2,120000.0
3040,2024-06-20,Ayesha,Islamabad,Mouse,2,8000.0
3041,2024-01-23,Hamza,Lahore,Printer,2,8000.0
3042,2024-07-17,Hamza,Lahore,Laptop,5,2000.0
3043,2024-05-31,Usman,Rawalpindi,Laptop,3,45000.0
3044,2024-06-27,Bilal,Karachi,Printer,4,8000.0
3045,2024-11-24,Ali,Lahore,Mouse,5,8000.0
3046,2024-11-04,Hina,Islamabad,Mouse,2,15000.0
3047,2024-06-09,Ali,Karachi,Laptop,2,5000.0
3048,2024-11-15,Ahmed,Islamabad,Printer,4,8000.0
3049,2024-08-31,Fatima,Multan,Headphones,1,15000.0
3050,2024-04-05,Hamza,Islamabad,Monitor,4,45000.0
3051,2024-04-17,Fatima ,Lahore,Laptop,3,120000.0
3052,2025-01-27,Zain,Islamabad,Mouse,3,120000.0
3053,2024-03-30,Fatima,Karachi,Keyboard,4,45000.0
3054,2024-01-04,Hina,Karachi,Headphones,1,2000.0
3055,2024-07-18,Fatima,Rawalpindi,Printer,1,120000.0
3056,2024-01-30,Hina,Faisalabad,Laptop,1,8000.0
3057,2024-11-14,Ali,Islamabad,Printer,4,2000.0
3058,2024-01-31,Hina,Lahore,Keyboard,4,
3059,2024-11-07,Ahmed,Lahore,Headphones,5,45000.0
3060,2024-02-22,Usman,Faisalabad,Mouse,5,120000.0
3061,2024-07-21,Usman,Rawalpindi,Headphones,1,8000.0
3062,2024-04-19,Hamza,Lahore,Keyboard,1,5000.0
3063,2024-01-08,Bilal,Faisalabad,Laptop,2,15000.0
3064,2024-04-10,Hina,Faisalabad,Laptop,3,120000.0
3065,2024-03-19,Sara,Rawalpindi,Printer,4,5000.0
3066,2024-03-23,Fatima,Faisalabad,Printer,1,120000.0
3067,2024-08-24,Zain,Lahore,Laptop,4,2000.0
3068,2024-06-15,Zain,Islamabad,Printer,1,120000.0
3069,2025-01-22,Usman,Karachi,Mouse,5,2000.0
3070,2024-01-14,Ayesha,Islamabad,Keyboard,2,45000.0
3071,2024-02-08,Ali,Multan,Laptop,5,
3072,2024-05-04,Hamza,Karachi,Mouse,1,8000.0
3073,2024-09-15,Ahmed,Lahore,Headphones,2,15000.0
3074,2024-09-21,Hamza,Islamabad,Keyboard,4,2000.0
3075,2024-06-25,Fatima,Karachi,Monitor,2,5000.0
3076,2024-10-21,Zain,Multan,Monitor,1,15000.0
3077,2025-01-13,Zain,Islamabad,Laptop,1,15000.0
3078,2024-08-22,Hina,Faisalabad,Laptop,2,15000.0
3079,2024-07-16,Hina,Rawalpindi,Laptop,3,45000.0
3080,2024-05-09,Sara,Islamabad,Headphones,2,5000.0
3081,2024-03-17,Bilal,Faisalabad,Mouse,5,5000.0
3082,2024-01-05,Ali,Rawalpindi,Monitor,3,2000.0
3083,2024-11-21,Usman,Rawalpindi,Keyboard,4,45000.0
3084,2024-11-14,Ahmed,Islamabad,Headphones,5,8000.0
3085,2024-06-06,Usman,Rawalpindi,Keyboard,4,5000.0
3086,2024-10-01,Hina,Rawalpindi,Laptop,3,45000.0
3087,2024-06-17,Ali,Islamabad,Keyboard,2,2000.0
3088,2024-02-17,Hamza,Lahore,Laptop,4,15000.0
3089,2024-04-18,Usman,Faisalabad,Monitor,2,15000.0
3090,2024-05-24,Zain,Karachi,Mouse,1,2000.0
3091,2024-06-23,Bilal,Lahore,Mouse,1,120000.0
3092,2025-01-21,Zain,Rawalpindi,Mouse,1,5000.0
3093,2024-07-27,Hamza,Faisalabad,Monitor,4,15000.0
3094,2024-06-26,Hina,Lahore,Headphones,5,8000.0
3095,2024-10-19,Hamza,Rawalpindi,Printer,2,15000.0
3096,2024-09-12,Sara,Faisalabad,Mouse,4,8000.0
3097,2024-06-22,Fatima,Islamabad,Monitor,5,8000.0
3098,2024-06-22,Fatima,Islamabad,Laptop,4,15000.0
3099,2024-10-29,Bilal,Rawalpindi,Keyboard,1,8000.0
3100,2024-07-27,Hina,Rawalpindi,Keyboard,5,15000.0
3101,2024-07-08,Ali,Islamabad,Printer,4,120000.0
3102,2024-01-15,Bilal,Lahore,Monitor,1,8000.0
3103,2024-02-10,Ahmed,Rawalpindi,Monitor,4,
3104,2024-10-20,Zain,Islamabad,Printer,5,15000.0
3105,2024-07-02,Usman,Multan,Laptop,4,8000.0
3106,2024-11-17,Sara,Multan,Monitor,1,8000.0
3107,2024-08-05,Hamza,Islamabad,Headphones,4,15000.0
3108,2024-10-02,Hamza,Faisalabad,Laptop,1,8000.0
3109,2024-02-20,Usman,Karachi,Headphones,3,2000.0
3110,2024-07-09,Bilal,Faisalabad,Monitor,1,45000.0
3111,2024-06-19,Ayesha,Islamabad,Monitor,5,5000.0
3112,2024-07-13,Hina,Multan,Monitor,3,2000.0
3113,2024-04-02,Hamza,Islamabad,Laptop,5,15000.0
3114,2024-06-30,Hina,Multan,Keyboard,5,2000.0
3115,2024-05-03,Zain,Rawalpindi,Mouse,1,15000.0
3116,2024-05-29,Zain,Islamabad,Monitor,3,15000.0
3117,2024-02-01,Ahmed,Faisalabad,Monitor,4,45000.0
3118,2024-11-02,Usman,Rawalpindi,Printer,2,8000.0
3119,2024-12-24,Usman,Multan,Laptop,2,120000.0
3120,2024-04-08,Ali,Multan,Printer,4,2000.0
3121,2024-02-23,Ahmed,Islamabad,Headphones,4,15000.0
3122,2025-01-16,Zain,Lahore,Printer,3,8000.0
3123,2024-10-17,Ayesha,Islamabad,Laptop,2,2000.0
3124,2024-06-11,Usman,Multan,Mouse,3,8000.0
3125,2024-07-11,Hamza,Lahore,Mouse,4,15000.0
3126,2024-06-03,Sara,Karachi,Headphones,1,15000.0
3127,2024-04-14,Hina,Multan,Laptop,3,5000.0
3128,2025-02-03,Ayesha,Lahore,Monitor,3,45000.0
3129,2024-09-30,Bilal,Lahore,Monitor,4,5000.0
3130,2024-08-16,Ahmed,Multan,Laptop,4,8000.0
3131,2025-01-23,Usman,Karachi,Headphones,2,120000.0
3132,2025-02-03,Fatima,Multan,Mouse,5,8000.0
3133,2025-01-14,Sara,Islamabad,Monitor,4,15000.0
3134,2024-12-28,Zain,Karachi,Laptop,4,45000.0
3135,2024-10-28,Hamza,Karachi,Printer,5,5000.0
3136,2024-05-26,Bilal,Karachi,Headphones,3,2000.0
3137,2024-06-01,Ali,Multan,Mouse,4,120000.0
3138,2024-11-08,Sara,Multan,Printer,1,45000.0
3139,2024-10-13,Usman,Lahore,Keyboard,3,15000.0
3140,2024-04-09,Ayesha,Multan,Headphones,4,45000.0
3141,2024-12-31,Fatima,Karachi,Mouse,4,45000.0
3142,2024-09-25,Hina ,Islamabad,Monitor,4,120000.0
3143,2024-06-23,Fatima,Lahore,Keyboard,4,120000.0
3144,2025-01-09,Sara,Faisalabad,Headphones,5,5000.0
3145,2024-08-20,Fatima,Islamabad,Monitor,1,15000.0
3146,2024-11-05,Hamza,Islamabad,Monitor,5,45000.0
3147,2024-04-09,Usman,Faisalabad,Monitor,5,8000.0
3148,2024-05-12,Ayesha,Faisalabad,Keyboard,3,45000.0
3149,2024-08-01,Ahmed,Islamabad,Printer,5,45000.0
3150,2024-01-04,Ayesha,Multan,Keyboard,3,2000.0
3151,2024-12-24,Sara,Rawalpindi,Keyboard,4,8000.0
3152,2024-02-19,Ayesha,Multan,Headphones,5,120000.0
3153,2024-02-25,Ali ,Lahore,Laptop,4,45000.0
3154,2024-11-27,Sara,Lahore,Keyboard,1,15000.0
3155,2024-01-21,Hamza,Lahore,Monitor,4,8000.0
3156,2024-11-04,Fatima,Lahore,Keyboard,3,5000.0
3157,2025-01-10,Hamza,Multan,Keyboard,1,15000.0
3158,2024-10-09,Bilal,Multan,Keyboard,2,8000.0
3159,2024-12-15,Bilal,Islamabad,Headphones,4,2000.0
3160,2024-08-18,Sara,Karachi,Monitor,3,45000.0
3161,2025-01-28,Hamza,Lahore,Printer,3,15000.0
3162,2024-06-06,Fatima,Islamabad,Monitor,1,2000.0
3163,2024-12-28,Hamza,Islamabad,Laptop,5,120000.0
3164,2024-06-24,Ahmed,Rawalpindi,Printer,3,5000.0
3165,2024-06-15,Hina,Islamabad,Printer,3,2000.0
