order_id,date,customer_name,city,product,quantity,price,total
1852,02/09/2024,Ahmed,Islamabad,Monitor,4,45000,180000
1853,01/03/2024,Hina,Faisalabad,Headphones,1,8000,8000
1854,15/07/2024,Ayesha,Islamabad,Mouse,1,5000,5000
1855,13/10/2024,Usman,Rawalpindi,Headphones,4,8000,32000
1856,25/09/2024,Usman,Islamabad,Keyboard,2,15000,30000
1857,06/04/2024,Zain,Karachi,Laptop,5,120000,600000
1858,22/12/2024,Usman,Rawalpindi,Printer,1,120000,120000
1859,27/10/2024,Usman,Karachi,Headphones,1,120000,120000
1860,02/10/2024,Ahmed,Multan,Printer,4,45000,180000
1861,20/01/2025,Ali,Islamabad,Monitor,3,33164.37537,99493.12612
1862,01/02/2024,Bilal,Multan,Headphones,4,5000,20000
1863,08/06/2024,Bilal,Multan,Printer,1,45000,45000
1864,19/12/2024,Ali,Karachi,Mouse,1,2000,2000
1865,25/01/2024,Bilal,Multan,Monitor,3,45000,135000
1866,24/06/2024,Usman,Multan,Printer,1,8000,8000
1867,20/08/2024,Sara,Karachi,Keyboard,5,5000,25000
1868,06/02/2024,Usman,Multan,Headphones,1,45000,45000
1869,29/01/2025,Ahmed,Lahore,Mouse,3,45000,135000
1870,28/08/2024,Ayesha,Faisalabad,Laptop,5,120000,600000
1871,13/07/2024,Sara,Islamabad,Mouse,2,120000,240000
1872,11/08/2024,Usman,Multan,Laptop,2,15000,30000
1873,27/07/2024,Bilal,Multan,Headphones,4,45000,180000
1874,20/09/2024,Zain,Multan,Laptop,1,15000,15000
1875,06/06/2024,Hamza,Rawalpindi,Headphones,1,120000,120000
1876,10/08/2024,Ali,Karachi,Printer,2,120000,240000
1877,18/12/2024,Bilal,Islamabad,Laptop,1,45000,45000
1878,10/10/2024,Ali,Lahore,Keyboard,2,120000,240000
1879,21/01/2025,Sara,Karachi,Headphones,1,15000,15000
1880,16/11/2024,Sara,Multan,Headphones,4,8000,32000
1881,08/08/2024,Usman,Islamabad,Mouse,3,120000,360000
1882,16/01/2024,Ali,Faisalabad,Monitor,5,33164.37537,165821.8769
1883,16/06/2024,Hina,Islamabad,Keyboard,2,45000,90000
1884,29/02/2024,Bilal,Multan,Monitor,4,45000,180000
1885,25/06/2024,Ahmed,Islamabad,Printer,3,2000,6000
1886,12/05/2024,Usman,Lahore,Laptop,1,120000,120000
1887,25/08/2024,Ahmed,Faisalabad,Keyboard,1,5000,5000
1888,27/10/2024,Ahmed,Lahore,Mouse,1,120000,120000
1889,24/03/2024,Usman,Multan,Headphones,2,120000,240000
1890,09/03/2024,Bilal,Karachi,Headphones,1,8000,8000
1891,03/03/2024,Ahmed,Islamabad,Mouse,2,120000,240000
1892,18/08/2024,Bilal,Lahore,Mouse,5,15000,75000
1893,15/12/2024,Ali,Multan,Headphones,2,8000,16000
1894,18/01/2024,Bilal,Faisalabad,Headphones,1,120000,120000
1895,18/07/2024,Fatima,Islamabad,Laptop,2,15000,30000
1896,02/06/2024,Ali,Karachi,Monitor,2,8000,16000
1897,28/08/2024,Sara,Multan,Laptop,1,120000,120000
1898,20/04/2024,Usman,Multan,Mouse,4,120000,480000
1899,08/01/2024,Fatima,Rawalpindi,Mouse,2,32704.54545,65409.09091
1900,27/06/2024,Ahmed,Multan,Laptop,2,15000,30000
1901,13/01/2025,Sara,Faisalabad,Headphones,5,15000,75000
1902,28/02/2024,Sara,Karachi,Laptop,2,45000,90000
1903,26/08/2024,Usman,Rawalpindi,Laptop,3,120000,360000
1904,08/11/2024,Usman,Rawalpindi,Laptop,3,15000,45000
1905,27/11/2024,Ali,Rawalpindi,Laptop,3,15000,45000
1906,28/02/2024,Sara,Lahore,Monitor,1,2000,2000
1907,30/05/2024,Ahmed,Lahore,Laptop,5,15000,75000
1908,22/02/2024,Ayesha,Rawalpindi,Keyboard,4,2000,8000
1909,08/01/2025,Zain,Multan,Monitor,4,5000,20000
1910,13/09/2024,Ahmed,Rawalpindi,Monitor,4,2000,8000
1911,29/08/2024,Sara,Lahore,Mouse,3,8000,24000
1912,01/02/2024,Usman,Faisalabad,Printer,1,5000,5000
1913,16/05/2024,Usman,Rawalpindi,Mouse,2,45000,90000
1914,03/09/2024,Sara,Karachi,Mouse,3,5000,15000
1915,20/05/2024,Ahmed,Rawalpindi,Mouse,3,5000,15000
1916,08/01/2024,Fatima,Lahore,Monitor,5,2000,10000
1917,30/08/2024,Hamza,Karachi,Mouse,5,120000,600000
1918,03/11/2024,Ahmed,Lahore,Headphones,4,120000,480000
1919,29/01/2025,Hamza,Faisalabad,Headphones,3,8000,24000
1920,01/06/2024,Sara,Islamabad,Headphones,2,45000,90000
1921,19/10/2024,Ahmed,Multan,Keyboard,3,120000,360000
1922,23/07/2024,Fatima,Rawalpindi,Keyboard,5,34197.11237,170985.5618
1923,20/09/2024,Bilal,Lahore,Monitor,5,15000,75000
1924,23/06/2024,Ali,Islamabad,Printer,4,33663.80368,134655.2147
1925,01/01/2025,Sara,Karachi,Monitor,3,45000,135000
1926,29/12/2024,Sara,Lahore,Printer,4,8000,32000
1927,22/04/2024,Ahmed,Lahore,Headphones,5,15000,75000
1928,06/02/2024,Ayesha,Lahore,Monitor,5,45000,225000
1929,22/11/2024,Hina,Multan,Keyboard,1,45000,45000
1930,25/06/2024,Hina,Rawalpindi,Monitor,4,5000,20000
1931,02/12/2024,Hina,Rawalpindi,Mouse,5,15000,75000
1932,08/01/2024,Hina,Faisalabad,Printer,4,120000,480000
1933,09/02/2024,Hina,Multan,Monitor,5,8000,40000
1934,22/12/2024,Ayesha,Multan,Keyboard,1,2000,2000
1935,25/01/2025,Bilal,Islamabad,Printer,5,5000,25000
1936,27/07/2024,Ali,Multan,Printer,2,45000,90000
1937,11/07/2024,Zain,Lahore,Headphones,5,120000,600000
1938,02/01/2024,Hina,Rawalpindi,Mouse,5,15000,75000
1939,21/10/2024,Bilal,Faisalabad,Laptop,3,15000,45000
1940,13/05/2024,Bilal,Rawalpindi,Laptop,5,5000,25000
1941,01/07/2024,Ahmed,Multan,Printer,3,15000,45000
1942,23/08/2024,Usman,Multan,Printer,2,8000,16000
1943,18/09/2024,Usman,Karachi,Headphones,5,15000,75000
1944,13/01/2025,Fatima,Lahore,Keyboard,2,8000,16000
1945,28/01/2025,Fatima,Faisalabad,Mouse,5,15000,75000
1946,14/01/2025,Ali,Rawalpindi,Headphones,1,5000,5000
1947,13/05/2024,Ali,Multan,Monitor,4,45000,180000
1948,24/10/2024,Usman,Rawalpindi,Mouse,4,5000,20000
1949,16/09/2024,Fatima,Islamabad,Mouse,4,5000,20000
1950,27/05/2024,Bilal,Rawalpindi,Mouse,4,120000,480000
1951,29/11/2024,Hina,Islamabad,Laptop,5,33465.87537,167329.3769
1952,29/03/2024,Bilal,Rawalpindi,Mouse,2,5000,10000
1953,01/02/2024,Sara,Karachi,Laptop,1,8000,8000
1954,24/06/2024,Sara,Multan,Printer,2,45000,90000
1955,22/11/2024,Bilal,Karachi,Headphones,2,45000,90000
1956,09/11/2024,Ahmed,Islamabad,Mouse,4,15000,60000
1957,07/06/2024,Bilal,Islamabad,Headphones,5,120000,600000
1958,08/02/2024,Fatima,Rawalpindi,Laptop,1,120000,120000
1959,12/08/2024,Fatima,Faisalabad,Headphones,1,5000,5000
1960,06/01/2024,Ahmed,Rawalpindi,Monitor,4,120000,480000
1961,22/10/2024,Zain,Faisalabad,Mouse,5,2000,10000
1962,02/10/2024,Bilal,Faisalabad,Headphones,5,15000,75000
1963,07/07/2024,Bilal,Lahore,Printer,1,8000,8000
1964,25/11/2024,Ali,Multan,Printer,1,8000,8000
1965,20/09/2024,Hamza,Multan,Printer,1,8000,8000
1966,10/08/2024,Fatima,Faisalabad,Printer,2,2000,4000
1967,25/01/2025,Fatima,Karachi,Keyboard,4,120000,480000
1968,13/08/2024,Bilal,Rawalpindi,Headphones,2,120000,240000
1969,20/07/2024,Ayesha,Multan,Monitor,2,15000,30000
1970,26/12/2024,Fatima,Multan,Printer,5,120000,600000
1971,31/10/2024,Zain,Multan,Printer,2,2000,4000
1972,17/10/2024,Ayesha,Faisalabad,Mouse,2,5000,10000
1973,12/07/2024,Ahmed,Islamabad,Headphones,3,45000,135000
1974,15/08/2024,Sara,Islamabad,Printer,4,5000,20000
1975,03/10/2024,Ahmed,Faisalabad,Printer,1,5000,5000
1976,11/03/2024,Hamza,Islamabad,Laptop,2,2000,4000
1977,18/01/2024,Usman,Karachi,Laptop,4,120000,480000
1978,15/03/2024,Ahmed,Lahore,Headphones,2,15000,30000
1979,02/11/2024,Hina,Islamabad,Keyboard,1,120000,120000
1980,16/01/2025,Zain,Karachi,Mouse,1,5000,5000
1981,20/07/2024,Zain,Rawalpindi,Printer,4,5000,20000
1982,02/06/2024,Sara,Lahore,Printer,5,2000,10000
1983,04/06/2024,Hamza,Islamabad,Laptop,5,120000,600000
1984,17/11/2024,Ayesha,Karachi,Keyboard,2,45000,90000
1985,14/07/2024,Hamza,Rawalpindi,Keyboard,4,2000,8000
1986,21/07/2024,Ali,Rawalpindi,Mouse,1,2000,2000
1987,22/01/2025,Ayesha,Rawalpindi,Headphones,1,45000,45000
1988,04/11/2024,Hina,Rawalpindi,Mouse,1,15000,15000
1989,28/07/2024,Fatima,Faisalabad,Printer,2,45000,90000
1990,23/11/2024,Ahmed,Multan,Laptop,5,120000,600000
1991,12/08/2024,Hina,Multan,Printer,2,8000,16000
1992,29/01/2025,Fatima,Multan,Mouse,5,2000,10000
1993,19/06/2024,Sara,Karachi,Keyboard,2,45000,90000
1994,07/10/2024,Sara,Lahore,Monitor,4,2000,8000
1995,31/10/2024,Ali,Multan,Laptop,3,120000,360000
1996,14/01/2025,Ali,Rawalpindi,Laptop,3,120000,360000
1997,15/12/2024,Ali,Faisalabad,Mouse,5,45000,225000
1998,03/03/2024,Fatima,Karachi,Headphones,1,15000,15000
1999,22/04/2024,Ayesha,Rawalpindi,Keyboard,2,120000,240000
2000,23/08/2024,Hina,Rawalpindi,Headphones,1,2000,2000
2001,12/05/2024,Fatima,Karachi,Headphones,5,2000,10000
2002,13/09/2024,Bilal,Rawalpindi,Mouse,1,15000,15000
2003,20/01/2024,Sara,Multan,Printer,1,45000,45000
2004,27/12/2024,Fatima,Lahore,Headphones,2,15000,30000
2005,18/12/2024,Ayesha,Karachi,Keyboard,3,15000,45000
2006,08/09/2024,Fatima,Multan,Mouse,2,45000,90000
2007,01/05/2024,Hamza,Faisalabad,Mouse,2,5000,10000
2008,22/03/2024,Hina,Islamabad,Monitor,2,45000,90000
2009,29/01/2025,Hina,Karachi,Keyboard,4,15000,60000
2010,10/05/2024,Fatima,Lahore,Laptop,4,45000,180000
2011,23/03/2024,Zain,Rawalpindi,Laptop,4,15000,60000
2012,10/01/2025,Bilal,Multan,Printer,5,15000,75000
2013,10/06/2024,Zain,Islamabad,Laptop,1,120000,120000
2014,12/03/2024,Sara,Faisalabad,Headphones,3,15000,45000
2015,04/02/2025,Hamza,Lahore,Monitor,3,8000,24000
2016,01/02/2025,Sara,Islamabad,Keyboard,5,45000,225000
2017,21/06/2024,Ahmed,Lahore,Headphones,1,5000,5000
2018,24/10/2024,Usman,Karachi,Mouse,1,15000,15000
2019,08/07/2024,Ali,Islamabad,Monitor,1,120000,120000
2020,12/12/2024,Hina,Lahore,Laptop,1,45000,45000
2021,17/02/2024,Sara,Islamabad,Headphones,2,2000,4000
2022,02/11/2024,Hina,Karachi,Printer,2,120000,240000
2023,29/08/2024,Ahmed,Lahore,Headphones,2,8000,16000
2024,14/11/2024,Hamza,Lahore,Laptop,1,33465.87537,33465.87537
2025,18/04/2024,Zain,Karachi,Keyboard,2,120000,240000
2026,10/05/2024,Zain,Faisalabad,Laptop,2,120000,240000
2027,17/10/2024,Bilal,Karachi,Laptop,1,8000,8000
2028,26/11/2024,Ayesha,Lahore,Monitor,5,120000,600000
2029,10/12/2024,Hamza,Faisalabad,Monitor,4,33164.37537,132657.5015
2030,26/01/2024,Hamza,Lahore,Headphones,5,5000,25000
2031,17/07/2024,Zain,Multan,Laptop,3,5000,15000
2032,08/06/2024,Ayesha,Faisalabad,Printer,2,15000,30000
2033,08/03/2024,Hina,Islamabad,Printer,2,15000,30000
2034,07/01/2024,Hina,Faisalabad,Headphones,4,45000,180000
2035,14/02/2024,Hamza,Faisalabad,Laptop,1,5000,5000
2036,01/01/2024,Hina,Faisalabad,Laptop,3,8000,24000
2037,11/09/2024,Bilal,Rawalpindi,Mouse,1,45000,45000
2038,22/01/2024,Bilal,Rawalpindi,Printer,1,2000,2000
2039,22/07/2024,Hina,Islamabad,Printer,3,2000,6000
2040,18/01/2024,Fatima,Rawalpindi,Monitor,5,8000,40000
2041,22/12/2024,Sara,Faisalabad,Printer,5,8000,40000
2042,25/06/2024,Sara,Multan,Monitor,4,45000,180000
2043,12/05/2024,Ali,Multan,Laptop,1,120000,120000
2044,12/09/2024,Ahmed,Lahore,Printer,2,45000,90000
2045,02/01/2025,Fatima,Faisalabad,Keyboard,2,5000,10000
2046,04/03/2024,Sara,Islamabad,Monitor,4,2000,8000
2047,02/08/2024,Bilal,Faisalabad,Laptop,4,2000,8000
2048,18/02/2024,Ahmed,Multan,Printer,1,2000,2000
2049,02/05/2024,Ayesha,Multan,Headphones,4,8000,32000
2050,03/02/2025,Ayesha,Faisalabad,Printer,2,15000,30000
2051,03/11/2024,Ahmed,Faisalabad,Monitor,3,2000,6000
2052,01/12/2024,Hina,Islamabad,Mouse,4,8000,32000
2053,17/11/2024,Hina,Multan,Printer,2,120000,240000
2054,24/10/2024,Hamza,Islamabad,Keyboard,2,15000,30000
2055,23/01/2024,Hamza,Multan,Keyboard,3,15000,45000
2056,20/07/2024,Sara,Lahore,Mouse,2,2000,4000
2057,18/10/2024,Usman,Islamabad,Keyboard,1,15000,15000
2058,18/08/2024,Ali,Karachi,Printer,4,2000,8000
2059,02/04/2024,Zain,Rawalpindi,Keyboard,1,45000,45000
2060,06/04/2024,Sara,Faisalabad,Printer,4,8000,32000
2061,16/10/2024,Sara,Multan,Keyboard,4,120000,480000
2062,10/02/2024,Hamza,Multan,Laptop,1,8000,8000
2063,16/02/2024,Ali,Islamabad,Laptop,2,2000,4000
2064,02/03/2024,Ali,Lahore,Monitor,5,5000,25000
2065,15/12/2024,Ayesha,Islamabad,Printer,4,15000,60000
2066,15/04/2024,Ayesha,Islamabad,Headphones,4,5000,20000
2067,18/01/2024,Sara,Faisalabad,Monitor,4,120000,480000
2068,03/01/2024,Hina,Faisalabad,Headphones,2,15000,30000
2069,13/09/2024,Sara,Rawalpindi,Laptop,5,5000,25000
2070,25/10/2024,Ahmed,Multan,Laptop,4,8000,32000
2071,21/11/2024,Usman,Lahore,Headphones,2,33693.33333,67386.66667
2072,30/10/2024,Usman,Lahore,Headphones,2,2000,4000
2073,10/01/2024,Ali,Faisalabad,Mouse,3,15000,45000
2074,16/01/2024,Sara,Rawalpindi,Mouse,4,15000,60000
2075,03/06/2024,Ali,Karachi,Headphones,5,45000,225000
2076,18/06/2024,Ali,Lahore,Keyboard,2,2000,4000
2077,31/10/2024,Zain,Multan,Headphones,4,15000,60000
2078,09/11/2024,Hamza,Rawalpindi,Monitor,3,8000,24000
2079,10/03/2024,Zain,Rawalpindi,Headphones,2,2000,4000
2080,10/02/2024,Fatima,Islamabad,Printer,2,8000,16000
2081,27/03/2024,Fatima,Rawalpindi,Printer,4,8000,32000
2082,01/08/2024,Hamza,Faisalabad,Monitor,1,45000,45000
2083,25/10/2024,Sara,Faisalabad,Headphones,4,2000,8000
2084,18/01/2024,Sara,Rawalpindi,Laptop,4,8000,32000
2085,07/07/2024,Hina,Rawalpindi,Keyboard,5,120000,600000
2086,29/12/2024,Zain,Islamabad,Laptop,2,120000,240000
2087,23/04/2024,Hina,Multan,Monitor,4,45000,180000
2088,08/10/2024,Hina,Rawalpindi,Printer,4,120000,480000
2089,29/08/2024,Hamza,Lahore,Mouse,2,2000,4000
2090,11/05/2024,Usman,Faisalabad,Laptop,3,15000,45000
2091,20/04/2024,Ahmed,Islamabad,Mouse,3,2000,6000
2092,26/10/2024,Ali,Lahore,Laptop,4,5000,20000
2093,17/09/2024,Bilal,Karachi,Laptop,1,5000,5000
2094,07/05/2024,Hina,Lahore,Laptop,5,5000,25000
2095,18/12/2024,Hamza,Karachi,Monitor,3,45000,135000
2096,02/01/2024,Bilal,Rawalpindi,Headphones,4,15000,60000
2097,13/01/2024,Ali,Multan,Headphones,5,5000,25000
2098,28/03/2024,Usman,Multan,Laptop,4,5000,20000
2099,18/02/2024,Ayesha,Faisalabad,Keyboard,4,8000,32000
2100,20/02/2024,Ahmed,Multan,Keyboard,1,15000,15000
2101,30/06/2024,Bilal,Karachi,Monitor,5,8000,40000
2102,15/02/2024,Sara,Karachi,Headphones,4,45000,180000
2103,27/07/2024,Hamza,Faisalabad,Keyboard,5,45000,225000
2104,03/05/2024,Ali,Faisalabad,Monitor,4,120000,480000
2105,07/05/2024,Ali,Lahore,Keyboard,2,2000,4000
2106,27/03/2024,Ahmed,Multan,Monitor,5,8000,40000
2107,04/12/2024,Ayesha,Faisalabad,Headphones,2,15000,30000
2108,11/07/2024,Sara,Multan,Keyboard,4,5000,20000
2109,19/10/2024,Ahmed,Islamabad,Printer,3,120000,360000
2110,12/11/2024,Bilal,Lahore,Keyboard,5,120000,600000
2111,12/01/2024,Fatima,Faisalabad,Keyboard,3,15000,45000
2112,25/08/2024,Usman,Faisalabad,Mouse,4,120000,480000
2113,08/03/2024,Ali,Multan,Keyboard,1,5000,5000
2114,19/07/2024,Ali,Karachi,Keyboard,3,120000,360000
2115,29/05/2024,Sara,Faisalabad,Laptop,2,15000,30000
2116,25/11/2024,Ali,Multan,Laptop,1,5000,5000
2117,21/01/2025,Bilal,Multan,Printer,2,45000,90000
2118,11/08/2024,Hina,Faisalabad,Laptop,3,8000,24000
2119,20/08/2024,Usman,Multan,Keyboard,3,15000,45000
2120,10/06/2024,Bilal,Multan,Monitor,1,8000,8000
2121,03/04/2024,Fatima,Multan,Monitor,3,33164.37537,99493.12612
2122,26/07/2024,Zain,Karachi,Mouse,5,15000,75000
2123,03/12/2024,Fatima,Rawalpindi,Printer,4,2000,8000
2124,20/09/2024,Zain,Faisalabad,Printer,2,45000,90000
2125,30/10/2024,Hina,Islamabad,Mouse,2,45000,90000
2126,23/06/2024,Ali,Faisalabad,Keyboard,2,120000,240000
2127,19/08/2024,Ayesha,Multan,Mouse,2,5000,10000
2128,15/01/2025,Hina,Karachi,Keyboard,5,45000,225000
2129,18/07/2024,Ahmed,Lahore,Printer,1,2000,2000
2130,26/02/2024,Ayesha,Rawalpindi,Laptop,4,5000,20000
2131,06/12/2024,Fatima,Lahore,Headphones,5,5000,25000
2132,01/12/2024,Hina,Faisalabad,Printer,5,5000,25000
2133,15/02/2024,Usman,Karachi,Keyboard,4,2000,8000
2134,02/11/2024,Usman,Lahore,Monitor,1,120000,120000
2135,05/08/2024,Usman,Karachi,Monitor,1,8000,8000
2136,12/12/2024,Zain,Lahore,Mouse,2,5000,10000
2137,29/11/2024,Usman,Multan,Headphones,4,5000,20000
2138,25/05/2024,Bilal,Faisalabad,Headphones,4,15000,60000
2139,03/06/2024,Ali,Islamabad,Mouse,5,8000,40000
2140,23/01/2024,Bilal,Multan,Mouse,4,5000,20000
2141,19/03/2024,Ali,Faisalabad,Mouse,2,45000,90000
2142,17/08/2024,Ali,Lahore,Laptop,4,5000,20000
2143,16/11/2024,Hina,Lahore,Printer,5,2000,10000
2144,08/03/2024,Ayesha,Lahore,Mouse,1,45000,45000
2145,16/08/2024,Hina,Lahore,Printer,3,120000,360000
2146,22/01/2025,Ali,Multan,Monitor,1,8000,8000
2147,17/03/2024,Bilal,Multan,Printer,3,8000,24000
2148,25/03/2024,Fatima,Multan,Keyboard,4,8000,32000
2149,20/01/2024,Usman,Islamabad,Headphones,2,5000,10000
2150,16/04/2024,Hamza,Lahore,Monitor,3,15000,45000
2151,17/06/2024,Hina,Islamabad,Keyboard,3,5000,15000
2152,23/07/2024,Sara,Lahore,Printer,3,8000,24000
2153,29/02/2024,Hina,Karachi,Mouse,1,120000,120000
2154,26/02/2024,Usman,Lahore,Mouse,2,5000,10000
2155,07/08/2024,Fatima,Rawalpindi,Printer,4,2000,8000
2156,03/01/2025,Ahmed,Islamabad,Mouse,2,45000,90000
2157,08/12/2024,Zain,Islamabad,Printer,3,120000,360000
2158,05/10/2024,Hina,Multan,Mouse,5,15000,75000
2159,13/09/2024,Sara,Multan,Monitor,4,8000,32000
2160,20/10/2024,Bilal,Multan,Headphones,5,120000,600000
2161,30/07/2024,Zain,Faisalabad,Keyboard,4,34197.11237,136788.4495
2162,14/07/2024,Fatima,Lahore,Keyboard,4,5000,20000
2163,16/02/2024,Hamza,Rawalpindi,Printer,2,15000,30000
2164,20/11/2024,Zain,Lahore,Mouse,4,8000,32000
2165,19/03/2024,Ayesha,Islamabad,Laptop,3,45000,135000
2166,13/04/2024,Zain,Islamabad,Laptop,4,5000,20000
2167,01/04/2024,Fatima,Karachi,Laptop,2,5000,10000
2168,18/10/2024,Ali,Rawalpindi,Monitor,1,2000,2000
2169,11/05/2024,Fatima,Karachi,Mouse,1,15000,15000
2170,04/07/2024,Bilal,Lahore,Laptop,2,15000,30000
2171,21/05/2024,Zain,Multan,Monitor,5,2000,10000
2172,07/06/2024,Zain,Karachi,Printer,1,120000,120000
2173,15/03/2024,Usman,Rawalpindi,Laptop,1,45000,45000
2174,28/11/2024,Usman,Islamabad,Monitor,2,5000,10000
2175,19/09/2024,Ahmed,Rawalpindi,Laptop,5,2000,10000
2176,05/03/2024,Hamza,Rawalpindi,Laptop,3,120000,360000
2177,20/01/2025,Bilal,Lahore,Mouse,3,45000,135000
2178,26/05/2024,Ayesha,Rawalpindi,Keyboard,4,2000,8000
2179,25/03/2024,Ahmed,Karachi,Printer,5,5000,25000
2180,19/02/2024,Hina,Multan,Mouse,4,45000,180000
2181,08/12/2024,Ayesha,Rawalpindi,Printer,2,15000,30000
2182,07/01/2024,Ahmed,Islamabad,Headphones,4,45000,180000
2183,24/09/2024,Sara,Rawalpindi,Laptop,4,120000,480000
2184,20/01/2025,Bilal,Karachi,Laptop,5,33465.87537,167329.3769
2185,02/04/2024,Ahmed,Islamabad,Laptop,4,120000,480000
2186,20/01/2024,Hina,Faisalabad,Monitor,3,2000,6000
2187,27/01/2024,Zain,Multan,Printer,1,120000,120000
2188,29/01/2025,Bilal,Faisalabad,Headphones,4,120000,480000
2189,15/04/2024,Fatima,Lahore,Mouse,1,5000,5000
2190,31/07/2024,Bilal,Islamabad,Headphones,2,15000,30000
2191,01/12/2024,Zain,Islamabad,Printer,3,5000,15000
2192,25/04/2024,Hamza,Multan,Monitor,4,45000,180000
2193,20/05/2024,Hina,Rawalpindi,Monitor,4,8000,32000
2194,27/11/2024,Ali,Islamabad,Headphones,3,8000,24000
2195,10/09/2024,Usman,Islamabad,Monitor,5,2000,10000
2196,17/05/2024,Hina,Faisalabad,Printer,2,120000,240000
2197,26/12/2024,Bilal,Islamabad,Laptop,4,2000,8000
2198,15/11/2024,Hamza,Islamabad,Keyboard,5,8000,40000
2199,03/07/2024,Sara,Rawalpindi,Mouse,4,15000,60000
2200,15/01/2025,Fatima,Islamabad,Mouse,2,15000,30000
2201,12/06/2024,Sara,Rawalpindi,Mouse,3,120000,360000
2202,04/02/2024,Ali,Karachi,Laptop,4,2000,8000
2203,08/09/2024,Ahmed,Islamabad,Mouse,5,5000,25000
2204,01/04/2024,Ahmed,Islamabad,Keyboard,5,5000,25000
2205,22/11/2024,Fatima,Karachi,Laptop,5,120000,600000
2206,24/08/2024,Bilal,Rawalpindi,Headphones,3,15000,45000
2207,21/11/2024,Hamza,Islamabad,Mouse,4,5000,20000
2208,01/06/2024,Bilal,Islamabad,Printer,1,5000,5000
2209,11/01/2024,Bilal,Lahore,Mouse,2,5000,10000
2210,30/10/2024,Zain,Faisalabad,Keyboard,1,5000,5000
2211,15/09/2024,Ayesha,Islamabad,Mouse,1,120000,120000
2212,19/06/2024,Hamza,Rawalpindi,Mouse,5,15000,75000
2213,06/08/2024,Sara,Islamabad,Monitor,3,33164.37537,99493.12612
2214,12/11/2024,Ali,Multan,Headphones,4,15000,60000
2215,28/06/2024,Ali,Multan,Printer,3,8000,24000
2216,01/11/2024,Ahmed,Islamabad,Monitor,2,45000,90000
2217,01/01/2024,Ali,Multan,Keyboard,4,2000,8000
2218,24/01/2024,Hamza,Islamabad,Headphones,4,120000,480000
2219,21/01/2024,Hina,Faisalabad,Laptop,1,8000,8000
2220,18/06/2024,Ali,Karachi,Printer,2,45000,90000
2221,03/04/2024,Ali,Karachi,Headphones,4,5000,20000
2222,10/07/2024,Ali,Faisalabad,Laptop,1,2000,2000
2223,14/10/2024,Ahmed,Islamabad,Headphones,4,15000,60000
2224,25/12/2024,Fatima,Lahore,Headphones,5,8000,40000
2225,02/04/2024,Bilal,Faisalabad,Monitor,3,2000,6000
2226,28/05/2024,Hina,Multan,Mouse,3,15000,45000
2227,26/11/2024,Usman,Islamabad,Laptop,5,45000,225000
2228,29/01/2025,Fatima,Multan,Headphones,3,120000,360000
2229,08/03/2024,Sara,Faisalabad,Laptop,2,120000,240000
2230,19/03/2024,Sara,Multan,Headphones,1,120000,120000
2231,20/08/2024,Zain,Karachi,Laptop,3,120000,360000
2232,15/08/2024,Bilal,Karachi,Mouse,4,2000,8000
2233,30/05/2024,Zain,Faisalabad,Laptop,4,8000,32000
2234,06/12/2024,Usman,Multan,Printer,3,15000,45000
2235,11/11/2024,Hamza,Karachi,Keyboard,4,15000,60000
2236,22/11/2024,Usman,Karachi,Laptop,1,2000,2000
2237,05/06/2024,Zain,Islamabad,Monitor,5,45000,225000
2238,05/12/2024,Ali,Rawalpindi,Printer,5,2000,10000
2239,20/01/2025,Hina,Lahore,Headphones,1,5000,5000
2240,05/01/2025,Hamza,Rawalpindi,Mouse,2,5000,10000
2241,06/02/2024,Fatima,Faisalabad,Keyboard,4,2000,8000
2242,03/08/2024,Ahmed,Multan,Headphones,4,45000,180000
2243,30/08/2024,Usman,Faisalabad,Monitor,2,8000,16000
2244,09/03/2024,Ayesha,Faisalabad,Printer,1,45000,45000
2245,08/08/2024,Bilal,Islamabad,Mouse,1,2000,2000
2246,26/03/2024,Hina,Multan,Monitor,3,120000,360000
2247,13/09/2024,Usman,Multan,Monitor,1,5000,5000
2248,27/07/2024,Zain,Islamabad,Laptop,2,8000,16000
2249,04/04/2024,Ali,Multan,Laptop,2,15000,30000
2250,11/07/2024,Ali,Multan,Mouse,4,5000,20000
2251,10/05/2024,Ali,Faisalabad,Printer,5,33663.80368,168319.0184
2252,01/04/2024,Ali,Multan,Laptop,4,15000,60000
2253,23/02/2024,Zain,Faisalabad,Printer,2,5000,10000
2254,27/01/2024,Ali,Multan,Keyboard,4,2000,8000
2255,01/04/2024,Ali,Rawalpindi,Headphones,5,15000,75000
2256,19/10/2024,Hina,Faisalabad,Mouse,2,15000,30000
2257,16/05/2024,Zain,Faisalabad,Headphones,1,8000,8000
2258,18/07/2024,Ali,Lahore,Laptop,2,5000,10000
2259,22/08/2024,Ayesha,Rawalpindi,Printer,1,15000,15000
2260,30/03/2024,Fatima,Rawalpindi,Mouse,1,15000,15000
2261,18/04/2024,Zain,Islamabad,Headphones,2,120000,240000
2262,11/09/2024,Hina,Islamabad,Monitor,3,2000,6000
2263,10/03/2024,Hamza,Islamabad,Printer,5,5000,25000
2264,20/10/2024,Fatima,Karachi,Printer,4,120000,480000
2265,20/04/2024,Ali,Lahore,Keyboard,3,45000,135000
2266,28/03/2024,Sara,Lahore,Laptop,4,15000,60000
2267,22/12/2024,Sara,Rawalpindi,Mouse,5,8000,40000
